pair,comparison_id,average_distance,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
018,665,0.6954403133419607,0.4072713598797499,0.3472009664810533,0.6195697258603711,0.7268649713683234,0.6389413446684281,0.792758834886908,0.5975259811244547,0.7662699695279905,0.4830307141245413,0.6557705506330916,1.1949046022296896,1.115174739318926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,04B,A,1.0,1_1,B,4.0,,04B,,,,28250,28640,390,B,1.0,1_1,B,4.0,,,04B,,,29590,29850,260,"Ja, en het heeft van die twee van die balkjes uit...",,"Yes, and it has of those two of those bars from...",,04B,04B,,,True,"Ja, en het heeft van die twee van die balkjes uit...","Ja, zo, twee zo.","Yes, and it has of those two of those bars from...","Yes, like that, two like that.",,,04B,04B,True,28250.0,28640.0,390.0,29555.0,29885.0,330.0,both,both,both
018,666,0.7312444892597061,0.4480973449268057,0.3324452201076306,0.6807147202729475,0.7108332336307623,0.7069930248709789,0.7883921023476944,0.668917711196267,0.7644519829763624,0.5638532770023269,0.6736578002142808,1.3390108964662755,1.0975665571041409,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,04B,B,1.0,1_1,B,4.0,,,04B,,,29590,29850,260,A,2.0,2_6,A,4.0,,04B,,,,632890,633260,370,"Ja, en het heeft van die twee van die balkjes uit...","Ja, zo, twee zo.","Yes, and it has of those two of those bars from...","Yes, like that, two like that.",,,04B,04B,True,En twee balkjes die uitsteken.,,And two bars sticking out.,,04B,04B,,,True,29555.0,29885.0,330.0,632890.0,633260.0,370.0,both,both,both
018,667,0.5396053159796598,0.30438414580272544,0.43672869930606983,0.5390167797012453,0.686687327371303,0.5528080633180346,0.6186784170409095,0.5888808462372644,0.4227455997696435,0.6620903395708679,0.18518646940059175,1.0857788089325424,0.887605382989441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11B,A,1.0,1_2,A,11.0,,11B,,,,43380,43580,200,B,2.0,2_15,B,11.0,,,11B,,,831370,832060,690,"En die zit dan niet erop, maar aan de zijkant rechts.",,"And it's not on top then, but on the side right.",,,11B,,,True,Mhm.,En dan met dat bolletje voorop.,Mhm.,And then with that little ball in front.,,,,11B,True,43315.0,43645.0,330.0,831370.0,832060.0,690.0,right,right,right
018,668,0.5863369269093951,0.7118401418178029,0.6558483412127685,0.48232739669686275,0.7440314140503753,0.305120782131694,0.7528613233657608,0.20994389746870784,0.7358999968836205,0.17847734263767234,0.6648629284808559,1.0053399544025738,0.589489603764047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14B,B,1.0,1_3,B,14.0,,,14B,,14D,66300,67290,990,A,2.0,2_16,A,14.0,,14D,,14B,,841790,842320,530,Mhm en een...,"Zo'n soort, zo'n armpje, zeg maar.",Mhm and a...,"One of those kind, one of those little arms, so to speak.",,,14D,14B,True,En die twee kromme armpjes.,,And those two crooked little arms.,,14B,14D,,,True,66300.0,67290.0,990.0,841790.0,842320.0,530.0,both,both,both
018,669,0.5863369269093951,0.7118401418178029,0.6558483412127685,0.48232739669686275,0.7440314140503753,0.305120782131694,0.7528613233657608,0.20994389746870784,0.7358999968836205,0.17847734263767234,0.6648629284808559,1.0053399544025738,0.589489603764047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14D,B,1.0,1_3,B,14.0,,,14B,,14D,66300,67290,990,A,2.0,2_16,A,14.0,,14D,,14B,,841790,842320,530,Mhm en een...,"Zo'n soort, zo'n armpje, zeg maar.",Mhm and a...,"One of those kind, one of those little arms, so to speak.",,,14D,14B,True,En die twee kromme armpjes.,,And those two crooked little arms.,,14B,14D,,,True,66300.0,67290.0,990.0,841790.0,842320.0,530.0,both,both,both
018,670,0.48339696647189373,0.7951398381409969,0.4878184720695561,0.7826887529547284,0.5512871588593691,0.6981862594026808,0.5864915008228648,0.5538705615299702,0.6157652789453549,0.4706011464157168,0.5595906135721745,0.3172206009369255,0.0994287745620424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14A,A,1.0,1_3,B,14.0,,14A,,,,68200,69100,900,B,1.0,1_3,B,14.0,,,14A,,,69180,69420,240,"Ja, ja, en zo'n bolletje bovenop.",,"Yes, yes, and one of those little balls on top.",,,14A,,,True,"Ja, ja, en zo'n bolletje bovenop.",En een bolletje.,"Yes, yes, and one of those little balls on top.",And a ball.,,,,14A,True,68200.0,69100.0,900.0,69135.0,69465.0,330.0,right,right,right
018,671,0.2742014037024298,0.6858259840305625,0.1387016033104611,0.6587527416248957,0.18523679337650006,0.619988576696154,0.204868442087673,0.4928497241721085,0.15327591811887942,0.4269914449656098,0.12015432787557001,0.6341990978079254,0.8429713374454949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14A,B,1.0,1_3,B,14.0,,,14A,,,69180,69420,240,A,2.0,2_16,A,14.0,,14A,,,,840370,840800,430,"Ja, ja, en zo'n bolletje bovenop.",En een bolletje.,"Yes, yes, and one of those little balls on top.",And a ball.,,,,14A,True,"Oh, ik heb met het bolletje bovenop.",,"Oh, I have with the little ball on top.",,,14A,,,True,69135.0,69465.0,330.0,840370.0,840800.0,430.0,right,right,right
018,672,0.6858940827496403,0.3117483660672085,0.4579544382363406,0.6701907427496007,0.7206751124689804,0.8316442315816241,0.7155717296617979,0.8298797489131604,0.7292341813594242,0.6924330558277727,0.6826744075358586,0.7794683513584748,0.3499495763545253,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09D,A,1.0,1_4,A,9.0,,09D,,,,96890,97740,850,B,2.0,2_5,B,9.0,,,09D,,,603840,604180,340,"Ja, aan de achterkant is zo'n rondje dat er aan vast zit geplakt.",,"Yes, on the back is such a round that is stuck to it.",,09D,,,,True,,En dan met een schijfje aan de achterkant er tegenaan en een lepeltje erin.,,And then with a disc on the back against it and a spoon in it.,,,09D,,True,96890.0,97740.0,850.0,603840.0,604180.0,340.0,left,left,left
018,673,0.2053832259260026,0.09708919888867845,0.05628341352306758,0.20956316843669665,0.06955871640409354,0.24955005937433888,0.07358759595224595,0.2685803982715706,0.07533407045487465,0.22186034638457508,0.09129173052120444,0.5327499711117216,0.5191500417889637,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02A,B,1.0,1_5,B,2.0,,,02A,,02A,112670,113640,970,A,1.0,1_5,B,2.0,,02A,,,,119500,120620,1120,,"Oh, ik heb nu die met die tipi tent op zijn hoofd.",,"Oh, I now have the one with the teepee tent on his head.",,,02A-REP,02A,True,"Er is een tipi, er is zeg maar één heel puntige driehoek",,"There is a teepee, there is say one very pointed triangle",,02A,02A,,,True,112670.0,113640.0,970.0,119500.0,120620.0,1120.0,both,both,both
018,674,0.21954588755614388,0.05705489460792091,0.05581175469637277,0.16388889478612806,0.14755859498062449,0.213147933491594,0.1779156367304849,0.23900824346566787,0.1704310910289643,0.23119658033281637,0.16763138338251313,0.6013133973467892,0.4095922458238507,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02A,A,1.0,1_5,B,2.0,,02A,,,,119500,120620,1120,B,1.0,1_5,B,2.0,,,02A,,,133690,134570,880,"Er is een tipi, er is zeg maar één heel puntige driehoek",,"There is a teepee, there is say one very pointed triangle",,02A,02A,,,True,,Hij heeft gewoon een hele grote driehoek op zijn hoofd.,,He just has a very large triangle on his head.,,,02A,02A,True,119500.0,120620.0,1120.0,133690.0,134570.0,880.0,both,both,both
018,675,0.29161484745690297,0.22695925127645264,0.11421417233591573,0.38910381847242026,0.32454810064769946,0.5678119192113933,0.5224475449048298,0.592091797896551,0.5241690841680078,0.5323506257762717,0.45624823995495567,0.4235165505578151,0.09705356031735676,0.1813176818929639,0.27155686809319884,0.3096424658755585,0.30851812166258447,0.22698759806279106,0.4516663491543212,0.3801078445527264,0.5864508535128612,0.6990381318379538,0.6692300896054285,0.5491903741090574,1.0468256032830145,02C,A,1.0,1_5,B,2.0,,02C,,,,126260,126960,700,B,1.0,1_5,B,2.0,,,02C,,,139880,140640,760,Dat er zo insteekt?,,That sticks in like that?,,02C,,,,True,,"Ik weet niet, een soort balkje of zo.",,"I don't know, some kind of bar or something.",,,,02C,True,126260.0,126960.0,700.0,139880.0,140640.0,760.0,left,right,left_right
018,676,0.4256186850570885,0.404237312824866,0.043834553958467234,0.3965660883486811,0.1323785559365683,0.742856168201782,0.3800950949426578,0.8104703215266275,0.44175211591869573,0.7706130612303498,0.3882735774974604,0.26861642922810636,0.3277309410707998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02C,B,1.0,1_5,B,2.0,,,02C,,,139880,140640,760,A,2.0,2_14,A,2.0,,02C,,,,819130,819360,230,,"Ik weet niet, een soort balkje of zo.",,"I don't know, some kind of bar or something.",,,,02C,True,En dan dat rondje dat er zo insteekt van links.,,And then that round sticking in like that from the left.,,02C,02C,,,True,139880.0,140640.0,760.0,819080.0,819410.0,330.0,both,right,both
018,677,0.21841991911647157,0.15934486860409067,0.07187058168319882,0.23064845523965263,0.0809961725755981,0.27036522923581474,0.1132058887448145,0.24564570159993535,0.1441816480961415,0.21372045042985213,0.1626214769567046,0.2521991467453612,0.6762394094864947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02A,B,1.0,1_5,B,2.0,,,02A,,,153990,154460,470,A,1.0,1_5,B,2.0,,02A,,02A,,162090,162900,810,,,,,,,02A,02A,True,"E- Oh, oké, echt zo'n heel scherpe punt.",,"E- Oh, okay, really such a very sharp point.",,02A,02A-REP,,,True,153990.0,154460.0,470.0,162090.0,162900.0,810.0,both,both,both
018,678,0.19782835307782332,0.10645076671827107,0.04010609999338452,0.12677607229207377,0.04198568410243224,0.1588831225184921,0.0683828659925878,0.17656761204968724,0.0733560494753808,0.19525980659249695,0.07124233920561153,0.6344664214195385,0.6804633965739235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02A,A,1.0,1_5,B,2.0,,02A,,02A,,162090,162900,810,B,1.0,1_5,B,2.0,,,02A,,,165120,165440,320,"E- Oh, oké, echt zo'n heel scherpe punt.",,"E- Oh, okay, really such a very sharp point.",,02A,02A-REP,,,True,,"Ja, ja, ja.",,"Yes, yes, yes.",,,02A,02A,True,162090.0,162900.0,810.0,165115.0,165445.0,330.0,both,both,both
018,679,0.20658865770511362,0.07260196228267238,0.07268721862898568,0.06529876874232231,0.04563664030917552,0.13286697170079598,0.053990157701136215,0.1836709338892867,0.0443685245148508,0.1920040259323615,0.03545156727057968,0.7749243630434236,0.8055627584457733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02A,B,1.0,1_5,B,2.0,,,02A,,,165120,165440,320,A,1.0,1_5,B,2.0,,02A,,,,172670,172940,270,,"Ja, ja, ja.",,"Yes, yes, yes.",,,02A,02A,True,"Ja, want er is er ook eentje met meer een afgeflakte, maar die had ik al net.",,"Yes, because there's also one with more of a flattened, but I just had that one already.",,02A,02A,,,True,165115.0,165445.0,330.0,172640.0,172970.0,330.0,both,both,both
018,680,0.3936301578325199,0.7325759112793088,0.23410175238896858,1.2379821217241465,0.18867137187199692,0.8012693333614309,0.2268552411508733,0.6995422617265277,0.1720569445912771,0.6596122939438742,0.19985896691787214,2.295219334148976,0.40264998872969965,0.34064160237255653,0.29948082739565796,0.3078755221115132,0.20841992244013893,0.17388437809712212,1.031478694578131,0.829906717498722,1.0769503856316627,0.9440413021719439,0.8154647684426073,0.7011149859566633,1.5951581375883144,07D,A,1.0,1_6,A,7.0,,07D,,,,200680,200910,230,B,2.0,2_13,B,7.0,,,07D,,,797730,798000,270,"Ja, ja, en er is zo'n heel klein uitstulpje naar links.",,"Yes, yes, and there is such a very small bulge to the left.",,07D,,,,True,,Klein flupje maar ik weet niet wat dat is.,,Small flup but I don't know what that is.,,,,07D,True,200630.0,200960.0,330.0,797700.0,798030.0,330.0,left,right,left_right
018,681,0.8369123835921137,1.2053644909046715,0.19421327483850703,1.6323453273238246,0.21099018820036244,1.6322952723404336,0.14968842449804776,1.4411873023633528,0.12491586816760251,1.04560670094491,0.14457966837167896,1.17790934869241,1.0838527364595645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07A,A,1.0,1_6,A,7.0,,07A,,,,205390,206170,780,B,1.0,1_6,A,7.0,,,07A,,,219070,219350,280,Een soort vierkant bakje dat er op staat.,,A kind of square tray standing on it.,,07A,07A,,,True,"Ja, ja","En dan zo'n bakje, inderdaad.","Yes, yes","And then such a tray, indeed.",,,,07A,True,205390.0,206170.0,780.0,219045.0,219375.0,330.0,both,right,both
018,682,0.15645967560874577,1.006389976020628,0.14434735193740272,1.2296799703734789,0.055032197382909195,1.1728167106801266,0.05578028237893653,1.0526387122643328,0.08071111004845134,0.8484935134352742,0.14345690895764096,0.673763778047938,0.4594302029471338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07B,A,1.0,1_6,A,7.0,,07B,,,,208020,208700,680,B,1.0,1_6,A,7.0,,,07B,,,215440,216800,1360,Of dat er boven aan vast zit gemaakt.,,Or that is attached at the top.,,,07B,,,True,,"Oh wacht, je hebt er ook eentje met een soort platform er dwars doorheen.",,"Oh wait, you also have one with a kind of platform right through it.",,,,07B,True,208020.0,208700.0,680.0,215440.0,216800.0,1360.0,right,right,right
018,683,0.28201223385914054,0.08779129929965647,0.06401686617594092,0.11855731306087486,0.09339581492525505,0.16158833181395685,0.1305355907963375,0.18888445516950525,0.16757870427649477,0.2343807137925581,0.19409406291894202,0.901974137194509,1.0413495168856561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16A,B,1.0,1_7,B,16.0,,,16A,,,248170,249120,950,A,1.0,1_7,B,16.0,,16A,,,,255030,255580,550,,"Zo'n kegeltje, zo.",,"Such a cone, like this.",,,16A,16A,True,Maar het kegeltje is het makkelijkste.,,But the cone is the easiest.,,16A,16A,,,True,248170.0,249120.0,950.0,255030.0,255580.0,550.0,both,both,both
018,684,0.21146077113193418,0.04769660157119392,0.0588160335775783,0.08874380306628739,0.05678423160489978,0.11369280217303017,0.07785244118213017,0.12672883458304787,0.10739924673290069,0.1298602145273718,0.13466376173178374,0.7406004150197983,0.8546908678131878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16A,A,1.0,1_7,B,16.0,,16A,,,,259180,259920,740,B,2.0,2_10,A,16.0,,,16A,,,720990,722540,1550,En dat kegeltje wat er op staat steekt ook uit aan de zijkant naar li-,,And that little cone that is on it also sticks out on the side to li-,,16A,16A,,,True,,"Met zo'n ding bovenop, zo'n ding",,"With such a thing on top, such a thing",,,16A,16A,True,259180.0,259920.0,740.0,720990.0,722540.0,1550.0,both,both,both
018,685,0.613276232969872,0.3133153908709233,0.6040568951084037,0.22464427476617074,0.9162119724902194,0.3680230489863323,0.7759130529152737,0.3848712060465626,0.6489933060186063,0.3586083916947189,0.6119228745603057,0.3494769987122369,0.12255929672642323,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,03C,A,1.0,1_8,A,3.0,,03C,,,,277690,278010,320,B,2.0,2_1,B,3.0,,,03C,,,539690,540600,910,En dat hij zo een beetje gedraaid is.,,And that he's kind of twisted like that.,,,03C,,,True,,Dit is met die driehoekje onder aan en dan zo'n spiraal naar boven.,,This is with that triangle at the bottom and then such a spiral upward.,,,,03C,True,277685.0,278015.0,330.0,539690.0,540600.0,910.0,right,right,right
018,686,0.638168216919575,0.5206794445825184,0.707293956407048,0.5516432482507226,0.6775088360231869,0.5087393212746241,0.6641774726385632,0.44765410309967124,0.5996850479832174,0.3645332371640356,0.4927003261273915,1.0546774760739654,0.687643662338043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12C,B,1.0,1_9,B,12.0,,,12C,,,297360,297710,350,A,2.0,2_12,A,12.0,,12C,,,,742760,743040,280,,,,,,,,12C,True,"Oh ja, ik had degene met de doorn in de arm.",,"Oh yes, I had the one with the thorn in the arm.",,,12C,,,True,297360.0,297710.0,350.0,742735.0,743065.0,330.0,right,right,right
018,687,0.456681541337642,0.6061095361292737,0.22551587064340198,0.6649452820069757,0.28740234772060536,0.7188582453592796,0.37384261133334257,0.7062165311341002,0.3337617457402183,0.6190392410092088,0.22258163865577707,0.5867641941845276,1.336522150003459,0.24734972117227494,0.3389375189411819,0.32241864949763643,0.26539733882560723,0.1767747970128104,1.389211222576341,0.5213659604085062,0.7390504310726619,0.6711704828654765,0.6508012090686468,0.5834003594413047,0.3542407477782998,10D,B,1.0,1_11,B,10.0,,,10D,,,343480,344220,740,A,2.0,2_4,A,10.0,,10D,,,,589290,589910,620,,En nog een soort vierkantje schuin links erachter.,,And another kind of square diagonally to the left behind it.,,,,10D,True,"Ja, met dat vierkant dat er zo bovenaan insteekt, ja",Ja.,"Yes, with that square sticking in at the top like that, yes",Yes.,10D,,,,True,343480.0,344220.0,740.0,589290.0,589910.0,620.0,left,right,left_right
018,688,0.5112381942751587,0.3726075170882441,0.4825432397872203,0.5298319721603375,0.504190231603307,0.389590895381264,0.3758327110966099,0.3638982912245086,0.25746783548958757,0.3464696537863469,0.21845878893244763,1.4607777292506923,0.8331894655013381,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08C,B,1.0,1_13,B,8.0,,,08C,,,414270,415950,1680,A,2.0,2_8,A,8.0,,08D,,08C,,675020,675710,690,,"En hij heeft zo'n lange neus, een beetje als Pinocchio, weet je wel zo'n...",,"And he has such a long nose, kind of like Pinocchio, you know one of those....",,,08C,08C,True,"Ja, twee armpjes.",En dan dat beentje.,"Yes, two little arms.",And then that leg.,08C,08D,,,True,414270.0,415950.0,1680.0,675020.0,675710.0,690.0,both,both,both
018,689,0.4247130469610181,0.17025137137313673,0.09919344959249522,0.3078497923596607,0.19860246503160206,0.558658413374177,0.15767630247881337,0.5267390480862165,0.1126893083176544,0.4285384354131009,0.12236604441423302,1.3442480377649855,1.0697438953261418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08B,B,1.0,1_13,B,8.0,,,08B,,,425140,425820,680,A,1.0,1_13,B,8.0,,08B,,,,459630,459860,230,,"Ja, een soort vierkantje met twee torentjes aan de zijkant.",,"Yes, a kind of square with two turrets on the side.",,,08B,08B,True,En dat heeft dan twee uitsteepsels-steeksels.,Ja.,And that then has two protrusions-spines.,Yes.,08B,08B,,,True,425140.0,425820.0,680.0,459580.0,459910.0,330.0,both,both,both
018,690,0.9871608485651892,0.5961467955298112,0.5040316662216499,1.0614428041068036,1.0446595687128006,1.1652241566877257,1.1467351498569454,1.1159139285401014,1.1066856796801097,0.9422197760343435,0.9761359171911483,1.15771474107116,1.1447171097284816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08A,B,1.0,1_13,B,8.0,,,08A,,,442950,443500,550,A,1.0,1_13,B,8.0,,08A,,,,457470,457790,320,,"Niet plat, maar zeg maar, zo erin.",,"Not flat, but say, so in.",,,,08A,True,"Oké, dus zo'n vierkantje dat er zo insteekt.",,"Okay, so one of those squares that sticks in like that.",,,08A,,,True,442950.0,443500.0,550.0,457465.0,457795.0,330.0,right,right,right
018,691,0.6181295060375328,0.6643049670094456,0.253964830521174,0.7694704069675006,0.2012105034780716,0.7000556814288988,0.5374076156897045,0.5952495346460855,0.620979618862189,0.4511203411053043,0.6462009387763975,0.17674475068501241,1.4490135288976604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08E,B,1.0,1_13,B,8.0,,,08E,,,448020,449970,1950,A,2.0,2_8,A,8.0,,08E,,,,671570,672000,430,,,,,,,,08E,True,En dan onder...,"Oh, en zijn armpje zo.",And then under...,"Oh, and his little arm like this.",,08E,,,True,448020.0,449970.0,1950.0,671570.0,672000.0,430.0,right,right,right
018,692,0.3004490963814819,0.08234040066872009,0.16476201460731107,0.07710486358610752,0.21965587470566533,0.07872940717446296,0.3173721058660802,0.1424210971252256,0.40123958437024043,0.22071552289618906,0.48307675201821354,0.5744011040877042,0.8435704294718626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13A,A,1.0,1_14,A,13.0,,13A,,,,484280,484860,580,B,2.0,2_11,B,13.0,,,13A,,,732100,733370,1270,Alsof het bolletjes of driehoekjes zijn die er aan...,,As if they were spheres or triangles attached to...,,13A,13A,,,True,Mhm.,Ik heb die jij net op het laatste had volgens mij met die bolletjes aan de zijkant.,Mhm.,I have the one you just had at the last I think with those little balls on the side.,,,13A,13A,True,484280.0,484860.0,580.0,732100.0,733370.0,1270.0,both,both,both
018,693,0.25728648348699523,0.4511952710331807,0.1416439153484409,0.7326976273338571,0.21581786094627983,0.7937107983238734,0.26304599635434806,0.7500762936997597,0.23475787743968757,0.6572446483781652,0.2251503338977342,0.09158986050599825,0.4633029169354807,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,06B,B,1.0,1_15,B,6.0,,,06B,,,492500,493010,510,A,2.0,2_2,A,6.0,,06B,,,,551310,551630,320,,Die heeft zo'n bolletje aan de voorkant.,,That one has one of those little balls on the front.,,,,06B,True,"Oh, ik heb die ene met het bolletje aan de voorkant.",,"Oh, I have the one with the little ball on the front.",,,06B,,,True,492500.0,493010.0,510.0,551305.0,551635.0,330.0,right,right,right
018,694,0.7870945662824468,0.2851565832872444,0.8822931736349512,0.24167315538125433,1.025123261961045,0.1487050708062178,0.7843081333545742,0.10181777043899704,0.6595873441005562,0.06327136781966693,0.521884510993466,0.7646982390272934,1.2611694152295354,0.6835224991895226,0.7198942838319562,0.6148091979504169,0.5338677806491609,0.4664995531330062,0.8024260664111315,0.7819046926249201,0.8017640182965693,0.65559558247051,0.5659183988998854,0.46616264243269884,1.451222062970097,06D,B,1.0,1_15,B,6.0,,,06D,,,498540,499240,700,A,2.0,2_2,A,6.0,,06D,,,,553200,553490,290,Ja.,"Ja, ook een spijker of zo, ik weet niet.",Yes.,"Yes, also a nail or something, I don't know.",,,06D,,True,En een soort naald erdoorheen.,,And some kind of needle through it.,,,06D,,,True,498540.0,499240.0,700.0,553180.0,553510.0,330.0,right,left,right_left
018,695,0.6016533731421897,0.8356270800997675,0.20560787518886528,0.8190344317378457,0.9445407413175573,0.6949978249863422,0.34520257249920405,0.6149789997695748,0.27088862286939813,0.49423781434620284,0.2269861896828981,1.5832642190523407,1.6166942372952156,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,06A,B,1.0,1_15,B,6.0,,,06A,,,503720,504380,660,A,2.0,2_2,A,6.0,,06A,,,,556060,556310,250,"Daar aan vast, aan die spijker.",En dan nog een lepeltje erin.,"Attached to that, to that nail.",And then another spoonful in it.,,,,06A,True,En een soort klein lepeltje dat uitsteekt erin.,,And a kind of little spoon that sticks out in it.,,,06A,,,True,503720.0,504380.0,660.0,556020.0,556350.0,330.0,right,right,right
018,696,0.9865441326772103,1.2765501766289251,0.33114430142798607,2.0193693561268478,0.19762468778626385,1.360675001689955,0.4741427069862013,1.2268523697834635,0.05087816431014002,1.1438736764618402,0.03453093820387064,2.41404469616789,1.3088435165531405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15A,A,1.0,1_16,A,15.0,,15A,,,,517670,517970,300,B,2.0,2_9,B,15.0,,,15A,,,696030,696330,300,"Maar, ja, bovenaan zitten van die oortjes.",,"But, yes, at the top are those little ears.",,15A,15A,,,True,"Oh, waarv-",En twee schoorsteentjes bovenop.,"Oh, wherev-",And two chimneys on top.,,,,15A,True,517655.0,517985.0,330.0,696015.0,696345.0,330.0,both,right,both
018,697,0.315368689890606,0.5437890138842097,0.17887001039695513,0.5809722814212828,0.2033570495773232,0.4426797256108573,0.25975678223425513,0.37582012360697326,0.32400034751321566,0.29492158902235976,0.34283662496965067,1.3952646202719243,0.5833913246522363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15B,A,1.0,1_16,A,15.0,,15B,,,,522540,523200,660,B,2.0,2_9,B,15.0,,,15B,,,688350,688660,310,En dan heeft het een soort slurf die eruit steekt.,,And then it has a kind of trunk sticking out.,,,15B,,,True,,"Ik vond het echt een glijbaan, maar jij zei iets anders.",,"I really thought it was a slide, but you said something else.",,,,15B,True,522540.0,523200.0,660.0,688340.0,688670.0,330.0,right,right,right
018,698,0.2015414863735694,0.7601164761387224,0.05239444410008316,0.8403497873343215,0.14620217295862878,0.7702038299141324,0.13735457519236333,0.6948935805186348,0.16217094825570738,0.5612608527446528,0.1982443127065814,0.673312898107013,0.5128824650280521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15C,A,1.0,1_16,A,15.0,,15C,,,,525840,526420,580,B,2.0,2_9,B,15.0,,,15C,,,690160,694560,4400,En een vierkant dat er middenin dwars...,,And a square that cuts across it in the middle....,,,15C,,,True,,,,,,,,15C,True,525840.0,526420.0,580.0,690160.0,694560.0,4400.0,right,right,right
018,699,0.2642516575174828,0.4024282560748303,0.12057825171068455,0.3564102084250504,0.10598424015638139,0.41072999865185367,0.14885305434276275,0.37834154246306645,0.14479455125075008,0.3340752315261047,0.13650566270514058,0.3629514678841594,0.26936742501900973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,03D,B,2.0,2_1,B,3.0,,,03D,,,538780,539430,650,A,3.0,3_16,A,3.0,,03D,,,,1074950,1075320,370,,Dit is met die driehoekje onder aan en dan zo'n spiraal naar boven.,,This is with that triangle at the bottom and then such a spiral upward.,,,03D,03D,True,"Oh, ik heb degene met de driehoek",,"Oh, I got the one with the triangle",,03D,03D,,,True,538780.0,539430.0,650.0,1074950.0,1075320.0,370.0,both,both,both
018,700,0.6482768607847448,0.29079983782599766,0.7032450507534144,0.5021219961712796,0.9035090408089148,0.3592795333933181,0.7836267408212457,0.3533774718504213,0.764122282404368,0.3366284555148734,0.6828212965094553,0.2281475961328879,0.052336753411070476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,03C,B,2.0,2_1,B,3.0,,,03C,,,539690,540600,910,A,3.0,3_16,A,3.0,,03C,,,,1076620,1076980,360,,Dit is met die driehoekje onder aan en dan zo'n spiraal naar boven.,,This is with that triangle at the bottom and then such a spiral upward.,,,,03C,True,en dan waar die er zo gedraaid op staat...,,and then where it looks so twisted on it....,,,03C,,,True,539690.0,540600.0,910.0,1076620.0,1076980.0,360.0,right,right,right
