pair,comparison_id,average_distance,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
013,396,0.804760862789687,0.18605408023288159,0.3781108172455637,0.7894332693067837,0.7233353299012196,0.6495273182942107,0.8537734031084417,0.7500503942596503,0.8329152973767856,0.762465567746591,0.8244345354052427,1.559082286456781,1.347948054142093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02B,B,1.0,1_3,B,2.0,,,02B,,,98080,98460,380,A,2.0,2_6,A,2.0,,02B,,,,779174,780154,980,,Een blok aan de rechterkant.,,A block on the right.,,,02B,02B,True,Aan de rechterkant...,,On the right...,,02B,,,,True,98080.0,98460.0,380.0,779174.0,780154.0,980.0,left,both,both
013,397,0.7873703533453997,0.8252621495362615,0.45157279722389265,1.3006744618367447,0.9469856312947001,1.0997804006627332,0.7715497758264798,0.9528940760579347,0.6734664675295066,0.8043444347833353,0.5296649012684541,0.6828152602372324,0.4094338838875212,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07C,A,1.0,1_4,A,7.0,,07C,,,,155219,155499,280,B,2.0,2_9,B,7.0,,,07C,,,812039,812259,220,"Ehm, ja, twee staafjes die uit dat vierkant komen.",,"Um, yes, two rods coming out of that square.",,,07C,,,True,,Met dat bakje erop en die twee uitsteeksels zeg maar.,,With that tray on top and those two protrusions so to speak.,,,07C,07C,True,155194.0,155524.0,330.0,811984.0,812314.0,330.0,right,both,both
013,398,0.32541544778670195,0.23699905022673662,0.7194713898946836,0.0715455030332709,0.5168198357684893,0.0789279796435521,0.4604808680152877,0.10127539253781992,0.363785823577826,0.12910902261106713,0.30134928469959205,0.5606790770326207,0.3645421463994782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07B,A,1.0,1_4,A,7.0,,07B,,,,155839,156379,540,B,2.0,2_9,B,7.0,,,07B,,,810723,810943,220,"Ehm, ja, twee staafjes die uit dat vierkant komen.",,"Um, yes, two rods coming out of that square.",,07B,07B,,,True,,"Eh, nou heb ik die ene basisvorm waar die tafel in is gevallen.",,"Um, well I have the one basic shape that that table fell into.",,,07B,07B,True,155839.0,156379.0,540.0,810668.0,810998.0,330.0,both,both,both
013,399,0.9736783116509407,0.5524386327674182,0.7129282340709783,0.43737827734267465,0.8061840551307937,0.5354294765052585,0.8524219070409789,0.5373943657788193,0.6902863483901497,0.5009075331415171,0.5271457492897278,1.0303752323533726,2.2531035759830154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,05E,A,1.0,1_6,A,5.0,,05E,,,,211320,212300,980,B,1.0,1_6,A,5.0,,,05E,,,235540,237620,2080,"En dan eh links aan de zijkant heeft hij een soort van, lijkt alsof er iets uit zou kunnen vallen.",,"And then um on the left side he has sort of, looks like something might fall out.",,,05E,,,True,,"Die heeft zeg maar, een soort van stofzuiger en iets van een blik en handvegen vast.",,"Which has, say, a kind of vacuum cleaner and something like a can and hand wipes attached to it.",,,,05E,True,211320.0,212300.0,980.0,235540.0,237620.0,2080.0,right,right,right
013,400,0.29889221051295584,0.3697266267772199,0.1619156570377311,0.41184315574041686,0.10044159124728547,0.21092112370121907,0.04525606275560088,0.1942111806477043,0.029715229187401902,0.14807993989062398,0.03877787015319534,0.4585712363205508,0.3133077486483628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10E,B,1.0,1_7,B,10.0,,,10E,,,351850,352120,270,A,2.0,2_12,A,10.0,,10E,,,,847500,847800,300,,Eentje is wat kleiner dan de andere.,,One is a little smaller than the other.,,,10E,,True,Dus aan de linkerkant heeft hij een staaf die eruit komt met een balletje.,,So on the left side he has a rod that comes out with a little ball.,,10E,,,,True,351820.0,352150.0,330.0,847485.0,847815.0,330.0,left,left,left
013,401,0.14610791167256318,0.20897742989682483,0.18758466500573295,0.31083961506081137,0.19979706146785392,0.09314200332626406,0.14491183482475267,0.08485918154523686,0.10909433364935667,0.08052271987181843,0.07032336322562513,0.328269069357355,0.1649362118620577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10A,B,1.0,1_7,B,10.0,,,10A,,,352660,352820,160,A,2.0,2_12,A,10.0,,10A,,,,850220,850740,520,,Eentje is wat kleiner dan de andere.,,One is a little smaller than the other.,,,,10A,True,En aan de rechterkant heeft hij ook een staaf die eruit komt met een balletje.,,And on the right side he also has a rod coming out with a ball.,,,10A,,,True,352575.0,352905.0,330.0,850220.0,850740.0,520.0,right,right,right
013,402,0.23910886579583135,0.2324511321492341,0.14949057209126712,0.3408327464968243,0.1433990991020486,0.29739446394522806,0.14059427542959055,0.2369157185214877,0.14354191493366159,0.19957194347901852,0.14495282298142786,0.26903926816876456,0.5711224322514231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10F,B,1.0,1_7,B,10.0,,,10B,,10F,359080,366417,7337,A,2.0,2_12,A,10.0,,10F,,,,849040,849280,240,,"En dan heb je op het uiteinde van die staaf, die dus onderin op drie vierde geplaatst zijn, knoppen.",,"And then on the end of that rod, which are so placed at the bottom on three fourths, you have buttons.",,,10F,10B,True,Dus aan de linkerkant heeft hij een staaf die eruit komt met een balletje.,,So on the left side he has a rod that comes out with a little ball.,,10F,,,,True,359080.0,366417.0,7337.0,848995.0,849325.0,330.0,left,both,both
013,403,0.5104224802229641,0.5827954792692237,0.6807229671326732,0.8814865961619182,0.418032543557166,0.6536275506069444,0.14325445898801248,0.5262048327453311,0.03929875855470742,0.48810096165413863,0.0923196315310096,0.8231131243384068,1.188190369881487,0.729608378966297,0.8300476929046431,0.6700096757892531,0.5748457372981887,0.529671506107611,1.2206009461618497,0.6856058660033872,0.5653971495326836,0.2541185100233177,0.12888524520234548,0.04404129204911823,1.3844868185269323,08E,B,1.0,1_9,B,8.0,,,08E,,,427900,428300,400,A,1.0,1_9,B,8.0,,08E,,,,451960,453820,1860,,Onderin heeft hij een buisje.,,At the bottom it has a tube.,,,08E-REP,,True,"Ik denk dat ik hem weet, want volgens mij is er- zijn er niet zoveel met iets aan de onderkant.",,"I think I know him, because I think there is-are not that many with something on the bottom.",,,08E,,,True,427900.0,428300.0,400.0,451960.0,453820.0,1860.0,right,left,right_left
013,404,0.6447473331833357,0.30822662208834334,0.6224702002616564,0.4038384379331382,0.5473371153101243,0.8765232397741634,0.800041003771547,0.8502981203407451,0.8879538685475978,0.7650338181252484,0.8334347365237853,0.6912869067998695,0.15052392872380904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08A,B,1.0,1_9,B,8.0,,,08A,,,437452,439212,1760,A,1.0,1_9,B,8.0,,08A,,,,472622,473002,380,,Heeft hij een soort van spekje vorm.,,Does he have a kind of bacon shape.,,,08A-REP,08A-REP,True,"Ja, het lijkt op een vierkant die re- die er in is gekomen.",,"Yes, it looks like a square that re- that came in.",,08A,08A,,,True,437452.0,439212.0,1760.0,472622.0,473002.0,380.0,both,both,both
013,405,0.2266310049186721,0.18398600320575217,0.06243098184501234,0.4212248240014531,0.3203600635866617,0.0702658968822979,0.21243955168592857,0.11416153925653834,0.10238306842341363,0.2247073965528534,0.08181133517672802,0.5288232292285028,0.3969781691789238,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08B,B,1.0,1_9,B,8.0,,,08B,,,445474,445834,360,A,2.0,2_4,A,8.0,,08B,,,,736868,737130,262,,"Eh, waar twee... eh, van die... dingetjes uitkomen.",,"Um, where two... um, of those... dings come out.",,,08B-REP,08B-REP,True,"Op het vierkant, aan allebei de kant iets wat er uitsteekt.",,"On the square, on both sides something sticking out.",,08B,08B,,,True,445474.0,445834.0,360.0,736834.0,737164.0,330.0,both,both,both
013,406,0.5083044350228425,0.33598109470729937,0.5324062736308376,0.6115091028789286,0.599026704097224,0.5996159780795886,0.579837853600863,0.5809872218034692,0.49629070092515776,0.5758201656809754,0.373039627293137,1.293306836787993,0.46922545058983567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11B,A,1.0,1_10,A,11.0,,11B,,,,483639,483859,220,B,2.0,2_11,B,11.0,,,11B,,,832658,833391,733,En dan heeft hij een bolletje aan de zijkant.,,And then he has a ball on the side.,,,11B,,,True,,"Oké, dan heb ik die ene met de dikke neus en het eh t-...",,"Okay, then I got the one with the fat nose and the eh t-.....",,,,11B,True,483584.0,483914.0,330.0,832658.0,833391.0,733.0,right,right,right
013,407,0.6148501912524057,0.6772411741127782,0.3845319945636846,0.9756673412445457,0.8350844075318307,1.0434374427141817,1.0482153558176788,0.9727219654332337,0.49156500005142795,0.9537629760292988,0.41587473507513983,1.4806431348883171,0.513829654474672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11A+11D,A,1.0,1_10,A,11.0,,11A+11D,,,,492680,493440,760,B,1.0,1_10,A,11.0,,,11A+11D,,,495417,495637,220,Het-ik zag het eigenlijk als een soort van soepkom met twee dingen die eruit komen.,,It-I actually saw it as a kind of soup bowl with two things coming out of it.,,,11A+11D,,,True,"Ja, een beetje...","Die erin zitten, zeg maar.","Yes, a little...","Those in it, so to speak.",,,,11A+11D,True,492680.0,493440.0,760.0,495362.0,495692.0,330.0,right,right,right
013,408,0.2296548372087922,0.6106182700578209,0.11503852732626638,0.8935235207613254,0.07293173791608919,1.013025602242708,0.07195314057576797,0.9712161819740563,0.1989900152018399,1.0168803850748063,0.32586213055391244,0.9906834614883225,0.5931534716788773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11C,A,1.0,1_10,A,11.0,,11C,,,,500140,500420,280,B,2.0,2_11,B,11.0,,,11C,,,839540,839760,220,En dan aan de linkerkant komt er nog een drie een driehoek achtig iets uit.,,And then on the left side another three a triangle like thing comes out.,,,11C,,,True,Ja.,En dan nog dat driehoekige ding aan de linkerkant.,Yes.,And then that triangular thing on the left.,,,,11C,True,500115.0,500445.0,330.0,839485.0,839815.0,330.0,right,right,right
013,409,0.3854782415958608,0.25939694043022443,0.09754191315158968,0.03339741599480938,0.24401093817165131,0.1169697264547279,0.3143741144516067,0.032890046730066555,0.2991458694542398,0.07116055159616874,0.27717645898297105,1.0583359827771006,1.0463545960785583,0.2789768603156854,0.045467707654057166,0.08754626633961088,0.07706289190557107,0.016662885386286293,1.148869791764684,0.12221662511807437,0.2747560467532694,0.32872619424498195,0.32419594249731865,0.3048728996065272,0.9581017413549928,11D,B,1.0,1_10,A,11.0,,,11D,,,502042,502302,260,A,3.0,3_6,A,11.0,,11D,,,,992621,993361,740,,Er zit een schroevendraaier in en een rechthoek.,,It contains a screwdriver and a rectangle.,,,11D,,True,"Oh ja, dit is die ene met een schroevendraaier erin en een eh rechthoek erin, en een neus erop.",,"Oh yeah, this is the one with a screwdriver in it and an um rectangle in it, and a nose on it.",,,11D,,,True,502007.0,502337.0,330.0,992621.0,993361.0,740.0,right,left,right_left
013,410,0.21075292448426028,0.5693985578288888,0.06088372696134019,0.6657935033419546,0.16794804108364403,0.8240955751473633,0.26700310306735847,0.7507121695746138,0.3025153896894356,0.6589029230377292,0.2524092928714956,1.2867913725379,0.21375799323228778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16B,B,1.0,1_11,B,16.0,,,16B,,,519157,519917,760,A,2.0,2_14,A,16.0,,16B,,,,884800,885160,360,,"En aan de rechterkant heeft hij dan nog zo'n, ja zo'n torentje zeg maar, van steeds oplopende vierkanten.",,"And then on the right side he has another one of those, yes such a turret so to speak, of ever increasing squares.",,,,16B-REP,True,Eh s- ja schroevendraaier zit er in.,,Um s- yes screwdriver is in there.,,,16B,,,True,519157.0,519917.0,760.0,884800.0,885160.0,360.0,right,right,right
013,411,0.5919906228391645,0.09105463925145121,0.3124303044885022,0.5370659045673077,0.5614289656656218,0.6827033149382625,0.43014862428837575,0.7176345431599864,0.29435547169235876,0.6727997281808293,0.26959677885021754,0.6562613423612892,1.8784078566257707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16A,B,1.0,1_11,B,16.0,,,16A,,,536220,536700,480,A,2.0,2_14,A,16.0,,16A,,,,881509,882269,760,,"Niet eh, met zo'n diamantvormpje.",,"Not eh, with one of those diamond shapes.",,,16A,16A,True,En boven komt er een...,,And upstairs there will be a...,,,16A,,,True,536220.0,536700.0,480.0,881509.0,882269.0,760.0,right,both,both
013,412,0.26964534879505747,0.24689730534227936,0.12526015205074992,0.2912963048937999,0.2744260623023609,0.35371656767730436,0.24528584150402538,0.2931360588815555,0.2243649488206778,0.3446214011334849,0.18758856473078264,0.8518887190848766,0.5609465233617483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14C,B,1.0,1_13,B,14.0,,,14C,,,593582,594122,540,A,2.0,2_16,A,14.0,,14C,,,,923300,923660,360,,Die staat op één rechthoekige standaard.,,Which stands on a single rectangular stand.,,,,14C-REP,True,En deze is diegene waarbij er een... eh... v-,,And this one is the one where there is a... er... v-,,,14C-REP,,,True,593582.0,594122.0,540.0,923300.0,923660.0,360.0,right,right,right
013,413,0.8483695609437518,0.09416881250317109,0.8213386011417708,0.25223200523323397,1.2935284669628913,0.43752016814425126,0.8855406425265667,0.47005150201222423,0.815764564694733,0.5718370550781868,0.6147560389572007,0.578175250002073,0.6592890513793477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14A,B,1.0,1_13,B,14.0,,,14A,,,596782,597062,280,A,2.0,2_16,A,14.0,,14A,,,,927266,927666,400,Ja.,Hij heeft een rond hoofd.,Yes.,He has a round head.,,,,14A,True,Maar ook nog deels er aanzit met bovenop een bolletje.,,But also still partially attached to it with a ball on top.,,,14A,,,True,596757.0,597087.0,330.0,927266.0,927666.0,400.0,right,right,right
013,414,0.7715158400873863,0.6316095026010144,0.6519547278382996,0.3628114842959696,1.0550600406496127,0.45477457599714766,1.2066760188462093,0.7267460865549425,1.199591295139482,0.6800415314850239,1.0403968163068815,0.5454902969807881,0.703037704353265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15D,A,1.0,1_14,A,15.0,,15D,,,,627480,627860,380,B,2.0,2_5,B,15.0,,,15D,,,769040,769500,460,,"Oh, ja.",,"Oh, yes.",15D,15D,,,True,,"Met die, met die letter L die er in zit.",,"With that, with that letter L that's in there.",,,15D,,True,627480.0,627860.0,380.0,769040.0,769500.0,460.0,both,left,both
013,415,0.45597808803604223,0.7267516276658162,0.5655174349610828,0.4340038297803959,0.41524714713335065,0.37639629372545114,0.34490910088412924,0.3552639434779036,0.25463826840151016,0.3898846384947549,0.1656176145798894,0.4670843148888055,0.9764228424394171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09B,A,1.0,1_16,A,9.0,,09B,,,,657589,658149,560,B,2.0,2_15,B,9.0,,,09B,,,903612,904800,1188,"En dan, onder staat hij eigenlijk op een soort van standaard.",,"And then, underneath it actually stands on a kind of stand.",,09B,,,,True,,Die ene die op een standaardje staat.,,The one on a stand.,,,09B,09B,True,657589.0,658149.0,560.0,903612.0,904800.0,1188.0,left,both,both
013,416,0.5727959105457143,0.6225739973148441,0.9053180519416413,0.3909357695178712,1.0339644574084519,0.6055785354274286,0.9529300691225188,0.5540245061920643,0.8552367424970037,0.4820811838514393,0.7283479736457359,0.7815814709706387,1.5833474086106996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09C,A,1.0,1_16,A,9.0,,09C,,,,660817,661197,380,B,2.0,2_15,B,9.0,,,09C,,,906620,906980,360,"Aan de linkerkant heeft hij e- ja, heeft hij iets uitsteken.",,"On the left side he has e-yes, he has something sticking out.",,09C,,,,True,,"Ja, een een een balk er uit",,"Yes, a one a beam out",,,09C,,True,660817.0,661197.0,380.0,906620.0,906980.0,360.0,left,left,left
013,417,0.1970756127559914,0.5089120099722592,0.18764489550419963,0.4158148391534256,0.1777918214595314,0.39248587917439787,0.11734642779001044,0.35231073004073626,0.10916334151906396,0.32801597371472296,0.11598246299278621,0.9902203883892596,0.47452472727035655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09A,A,1.0,1_16,A,9.0,,09A,,,,663780,664460,680,B,2.0,2_15,B,9.0,,,09A,,,908340,908480,140,En... er zit weer een schroevendraaier achtig iets in.,,And ... there's another screwdriver-like thing in there.,,,09A,,,True,,"En bovenin een schroevendraaier en, achter hangt er nog een soort van rond deksel",,"And at the top there is a screwdriver and, behind there hangs another kind of round lid",,,,09A,True,663780.0,664460.0,680.0,908245.0,908575.0,330.0,right,right,right
013,418,0.4797619243101677,0.27066290242776664,0.2880953966669602,0.46827158340964387,0.33849255337607076,0.4359983606074589,0.39621974759807177,0.37941233751857095,0.45129576422344797,0.3305205349993901,0.4397496943222221,1.1787930940135534,0.7796311225588552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09D,A,1.0,1_16,A,9.0,,09D,,,,665758,666538,780,B,2.0,2_15,B,9.0,,,09D,,,909403,909603,200,En er zit ook een rondje aan gepla-.,,And it also has a round placa-.,,,09D,,,True,,"En bovenin een schroevendraaier en, achter hangt er nog een soort van rond deksel",,"And at the top there is a screwdriver and, behind there hangs another kind of round lid",,,09D,09D,True,665758.0,666538.0,780.0,909338.0,909668.0,330.0,right,both,both
013,419,0.5719659113012335,0.5020789426435623,0.13920071089091907,0.6762796384517559,0.10864164828884229,0.6698460312788307,0.23956471616099317,0.5875861948924319,0.3048334801132447,0.4576920657673713,0.24996258680028247,1.347860091833302,1.5800448284932673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,05A,B,2.0,2_1,B,5.0,,,05A,,,690503,691143,640,A,2.0,2_1,B,5.0,,05A,,,,704540,705760,1220,Oké.,Met de balk bovenop.,Okay.,With the beam on top.,,,05A,05A,True,"Oh, met die met die eh...",,"Oh, with the one with the um....",,,05A,,,True,690503.0,691143.0,640.0,704540.0,705760.0,1220.0,right,both,both
013,420,0.804682866197217,0.6608889900691775,0.14778685639166467,0.8485130918126691,1.1653015582773179,0.8245359318914315,0.9714898021788209,0.7078033967052186,0.9390679812836791,0.5122726109689412,0.9019472908925356,0.9671314424096366,1.009455441485511,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,05A,A,2.0,2_1,B,5.0,,05A,,,,708900,709520,620,B,2.0,2_1,B,5.0,,,05A,,,710574,710774,200,"Oh ja, met die r-rechthoek bovenop.",Ja.,"Oh yes, with that r rectangle on top.",Yes.,,05A,,,True,,"Ja, die plat ligt.",,"Yes, which is flat.",,,05A,05A,True,708900.0,709520.0,620.0,710509.0,710839.0,330.0,right,both,both
013,421,0.7896054244631916,0.5253255206563258,0.21710124304739264,0.7695346656698132,1.1559073237382025,0.8005091603249339,0.9106436826584783,0.7343731794646542,0.9119754960655707,0.6071130550723499,0.8997645586320528,1.1920322500084473,0.7509849582200777,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,05A,B,2.0,2_1,B,5.0,,,05A,,,710574,710774,200,A,3.0,3_4,A,5.0,,05A,,,,973580,973880,300,,"Ja, die plat ligt.",,"Yes, which is flat.",,,05A,05A,True,Met dat rechthoek er echt boveno-...,,With that rectangle there really above-....,,,05A,,,True,710509.0,710839.0,330.0,973565.0,973895.0,330.0,right,both,both
013,422,0.4153394748128007,0.09285534085047634,0.09110658035779134,0.23666804220188153,0.3486698216152588,0.2741706020222246,0.4689561017881292,0.40518795184862505,0.6266062221901346,0.5310706802403841,0.8255748159206735,0.6168201921838697,0.46638734653416003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08B,A,2.0,2_4,A,8.0,,08B,,,,737590,737970,380,B,3.0,3_3,B,8.0,,,08B,,,960411,960831,420,"Op het vierkant, aan allebei de kant iets wat er uitsteekt.",,"On the square, on both sides something sticking out.",,08B,08B,,,True,,,,,,,08B,08B,True,737590.0,737970.0,380.0,960411.0,960831.0,420.0,both,both,both
013,423,0.5670966002205753,0.5973139497914002,0.24433314429119632,0.6208594776477953,0.8341318019037303,0.6640112688548443,0.7192503545646494,0.6311282822125973,0.6755801535737189,0.6314158746878652,0.5532597163687372,1.3227964541762316,0.37602443062141966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08A,A,2.0,2_4,A,8.0,,08A,,,,757900,758160,260,B,2.0,2_4,A,8.0,,,08A,,,760184,760644,460,En bovenop heeft hij...,,"And on top, he has...",,,08A,,,True,,"Oh, dat vierkant wat erin is gevallen.",,"Oh, that square that fell in.",,,,08A,True,757865.0,758195.0,330.0,760184.0,760644.0,460.0,right,right,right
013,424,0.6590290979354276,0.6653729582357782,0.3443621189477136,0.6459710664743036,0.37062946572261807,0.38434005500895735,0.4763476995734301,0.6075822622329948,0.46528595982028537,0.602386496962574,0.46671192341899015,1.0485217486979577,1.2307975627285563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,02B,A,2.0,2_6,A,2.0,,02B,,,,779174,780154,980,B,3.0,3_7,B,2.0,,,02B,,,1005020,1005360,340,Aan de rechterkant...,,On the right...,,02B,,,,True,,"Schroefdraaier links, blok rechts.",,"Screwdriver on the left, block on the right.",,,02B,,True,779174.0,780154.0,980.0,1005020.0,1005360.0,340.0,left,left,left
013,425,0.5706486003228933,0.5920502344613489,0.4587991994230029,0.9275661082662622,0.5877092020312991,0.668494770977711,0.42710250739421357,0.5892466899928394,0.3650576039285652,0.5581843462652809,0.37870770597848225,1.0932335548614625,0.20163128029425206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13A,A,2.0,2_7,B,13.0,,13A,,,,796400,796820,420,B,2.0,2_7,B,13.0,,,13A,,,797900,798300,400,Dus die drie die drie keer aan allebei de kanten van die driehoekjes.,,So those three that three times on both sides of those triangles.,,13A,13A,,,True,,"Ja, precies drie van die dopjes eh...",,"Yes, exactly three of those caps eh....",,,,13A,True,796400.0,796820.0,420.0,797900.0,798300.0,400.0,both,right,both
013,426,0.29559577126274567,0.18847399079999796,0.2107230706824608,0.2807502059745697,0.05663185658810212,0.2928779410845223,0.06769729102238632,0.2584048802187294,0.07703198881813426,0.18543765277587973,0.07028627506504798,1.4439167049988242,0.4149173971242935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07B,B,2.0,2_9,B,7.0,,,07B,,,810723,810943,220,A,3.0,3_10,A,7.0,,07B,,,,1066864,1067744,880,,"Eh, nou heb ik die ene basisvorm waar die tafel in is gevallen.",,"Um, well I have the one basic shape that that table fell into.",,,07B,07B,True,De tafel met die eh...,,The table with those um...,,,07B,,,True,810668.0,810998.0,330.0,1066864.0,1067744.0,880.0,right,both,both
013,427,0.3050186147952476,0.5361520063449509,0.31116934813175023,0.155937962876545,0.3475449207607438,0.055829106488071024,0.3742239938799942,0.03133294626096447,0.3083994808107974,0.026139607000478585,0.23340637939160902,0.9361156762115654,0.34397194938550035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07A,B,2.0,2_9,B,7.0,,,07A,,,811309,811509,200,A,5.0,5_16,A,7.0,,07A,,,,1363160,1363372,212,,Met dat bakje erop en die twee uitsteeksels zeg maar.,,With that tray on top and those two protrusions so to speak.,,,07A,07A,True,Met nog een bakje erop.,,With another tray on top.,,,07A,,,True,811244.0,811574.0,330.0,1363101.0,1363431.0,330.0,right,both,both
013,428,0.39993534336374237,0.30870649400753347,0.045093197334393015,0.37706550771715847,0.5852145653192297,0.3075027964713199,0.29376086574049115,0.24363475439433377,0.3442870065778352,0.192846133654244,0.3040523948965946,1.3636457139388063,0.4334146903129691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07C,B,2.0,2_9,B,7.0,,,07C,,,812039,812259,220,A,3.0,3_10,A,7.0,,07C,,,,1071100,1072620,1520,,Met dat bakje erop en die twee uitsteeksels zeg maar.,,With that tray on top and those two protrusions so to speak.,,,07C,07C,True,Dus dan heb je die normale vorm en dan s-k-zit er een vierkant hoog bovenaan met twee uitsteeksels.,,So then you have that normal shape and then s-s-sits a square high at the top with two protrusions.,,,07C,,,True,811984.0,812314.0,330.0,1071100.0,1072620.0,1520.0,right,both,both
013,429,0.3167549337763002,0.40649822912393035,0.128826585101003,0.4029726536118303,0.38069915815525374,0.38456926037838574,0.4580895104388333,0.2003699412675074,0.3945430904541501,0.11000085898517681,0.22031760639770676,1.1936824889397142,0.3180536521108541,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11B,B,2.0,2_11,B,11.0,,,11B,,,832658,833391,733,A,3.0,3_6,A,11.0,,11B,,,,995069,995249,180,,"Oké, dan heb ik die ene met de dikke neus en het eh t-...",,"Okay, then I got the one with the fat nose and the eh t-.....",,,,11B,True,"Oh ja, dit is die ene met een schroevendraaier erin en een eh rechthoek erin, en een neus erop.",,"Oh yeah, this is the one with a screwdriver in it and an um rectangle in it, and a nose on it.",,,11B,,,True,832658.0,833391.0,733.0,994994.0,995324.0,330.0,right,right,right
013,430,0.2238693844422779,0.2226098771426904,0.10852433400990386,0.41193038188100645,0.3868729766464604,0.44981082117094795,0.23242397401100862,0.413731371071532,0.10256241985460747,0.39956274652489265,0.09872820530730582,0.951260049244866,0.4141043968243814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11A,B,2.0,2_11,B,11.0,,,11A,,,838461,838661,200,A,3.0,3_6,A,11.0,,11A,,,,994312,994512,200,,"Eentje is een schroevendraaier, de andere is een rechthoek.",,"One is a screwdriver, the other is a rectangle.",,,,11A,True,"Oh ja, dit is die ene met een schroevendraaier erin en een eh rechthoek erin, en een neus erop.",,"Oh yeah, this is the one with a screwdriver in it and an um rectangle in it, and a nose on it.",,,11A,,,True,838396.0,838726.0,330.0,994247.0,994577.0,330.0,right,right,right
013,431,0.22108970446475484,0.6862520731165104,0.1768924954063123,0.8561211686625301,0.22364254318872323,0.7205559479880634,0.15187289013458358,0.5893861639929688,0.16057308037136026,0.42804325582237496,0.1890082329885961,1.395955383294159,0.4245489846989537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11C,B,2.0,2_11,B,11.0,,,11C,,,839840,840320,480,A,3.0,3_6,A,11.0,,11C,,,,998192,998572,380,,En dan nog dat driehoekige ding aan de linkerkant.,,And then that triangular thing on the left.,,,,11C,True,Aan de rechterkant een neus en aan de linkerkant een driehoek eruit.,,On the right side a nose and on the left side a triangle out.,,,11C,,,True,839840.0,840320.0,480.0,998192.0,998572.0,380.0,right,right,right
